aX,aY,aZ,gX,gY,gZ
0.065,-0.139,0.913,-3.601,3.662,33.264
0.068,-0.134,0.923,-1.587,6.287,32.349
0.071,-0.139,0.929,-0.977,6.226,30.823
0.072,-0.142,0.936,-0.671,5.249,28.931
0.078,-0.141,0.958,-1.770,3.784,26.733
0.088,-0.132,0.967,-3.723,1.587,24.902
0.085,-0.128,0.954,-5.371,-1.953,23.437
0.074,-0.119,0.933,-5.859,-4.333,22.095
0.060,-0.112,0.912,-5.493,-3.967,20.630
0.059,-0.104,0.913,-4.517,-2.319,19.592
0.063,-0.104,0.907,-3.845,-1.038,19.165
0.065,-0.099,0.909,-3.662,0.183,19.226
0.058,-0.100,0.917,-4.456,1.343,19.470
0.067,-0.098,0.925,-5.249,2.014,19.226
0.069,-0.095,0.932,-5.554,1.404,18.738
0.066,-0.095,0.931,-5.127,0.305,18.677
0.068,-0.092,0.935,-3.784,0.854,18.005
0.075,-0.087,0.937,-2.197,1.709,17.334
0.080,-0.082,0.935,-0.916,2.441,16.785
0.081,-0.076,0.939,0.488,2.808,16.418
0.070,-0.081,0.927,1.343,2.869,15.930
0.065,-0.081,0.920,1.953,3.540,15.076
0.064,-0.083,0.919,2.380,4.761,14.282
0.070,-0.072,0.936,1.770,4.089,14.343
0.063,-0.068,0.932,0.244,2.869,15.503
0.056,-0.056,0.919,-0.916,2.502,16.174
0.062,-0.043,0.909,-1.221,3.113,16.296
0.066,-0.042,0.915,-0.854,3.906,16.296
0.065,-0.055,0.924,-1.343,4.272,16.235
0.066,-0.062,0.924,-2.258,3.967,15.625
0.067,-0.061,0.941,-3.052,2.930,14.771
0.069,-0.050,0.939,-4.089,1.709,14.221
0.064,-0.045,0.926,-4.517,0.977,14.221
0.057,-0.040,0.925,-4.639,0.732,14.465
0.059,-0.035,0.921,-4.456,1.221,14.526
0.064,-0.029,0.917,-3.784,1.953,14.709
0.058,-0.031,0.913,-2.686,2.380,15.198
0.052,-0.035,0.922,-1.709,2.869,15.686
0.053,-0.036,0.925,-0.793,2.869,15.808
0.050,-0.049,0.928,-0.488,3.052,16.296
0.043,-0.047,0.923,-0.488,3.235,16.296
0.045,-0.047,0.924,-0.183,4.333,15.991
0.043,-0.045,0.932,0.183,4.700,16.296
0.043,-0.041,0.931,0.305,3.967,16.479
0.042,-0.047,0.922,0.244,3.479,16.968
0.040,-0.058,0.927,0.122,3.174,17.395
0.042,-0.058,0.928,-0.366,2.869,17.334
0.055,-0.052,0.932,-0.854,2.380,17.273
0.057,-0.050,0.929,-0.977,2.075,17.578
0.057,-0.056,0.922,-0.793,2.319,17.517
0.062,-0.054,0.924,-0.427,2.380,17.029
0.062,-0.050,0.927,-0.305,2.014,17.090
0.056,-0.051,0.922,-0.366,1.343,17.273
0.049,-0.055,0.918,-0.427,1.587,17.151
0.048,-0.059,0.921,-0.610,2.075,16.846
0.055,-0.057,0.920,-0.854,2.686,16.357
0.051,-0.061,0.925,-1.038,3.052,16.418
0.048,-0.062,0.926,-1.282,3.601,15.869
0.059,-0.060,0.930,-1.465,3.906,15.625
0.062,-0.058,0.929,-1.160,3.418,15.808
0.056,-0.060,0.926,-0.671,3.113,15.991
0.056,-0.067,0.916,0.122,3.540,15.442
0.059,-0.066,0.925,0.427,3.723,14.771
0.064,-0.064,0.923,0.610,3.235,14.404
0.061,-0.062,0.922,0.977,2.686,14.526
0.056,-0.065,0.918,1.709,2.075,14.404
0.054,-0.068,0.916,1.953,2.075,14.221
0.052,-0.069,0.924,1.770,1.648,14.160
0.049,-0.063,0.917,1.343,1.282,13.672
0.042,-0.062,0.908,1.221,1.831,13.184
0.038,-0.059,0.911,1.160,2.869,12.634
0.040,-0.051,0.912,0.916,3.174,12.268
0.040,-0.053,0.924,0.366,2.869,11.902
0.034,-0.055,0.929,-0.122,1.831,12.085
0.025,-0.056,0.946,-0.854,0.427,11.780
0.024,-0.055,0.948,-1.831,-2.197,11.414
0.007,-0.060,0.933,-2.075,-3.540,11.292
0.009,-0.053,0.930,-1.526,-3.357,10.864
0.011,-0.043,0.929,-1.160,-2.502,10.742
0.015,-0.042,0.932,-0.977,-1.831,11.169
0.015,-0.045,0.931,-0.671,-1.343,11.841
0.010,-0.052,0.926,-0.732,-0.427,12.268
0.027,-0.045,0.937,-0.793,0.671,12.451
0.025,-0.060,0.954,-1.282,-0.305,13.062
0.022,-0.067,0.955,-2.258,-2.258,13.245
0.026,-0.069,0.952,-2.869,-3.784,12.939
0.021,-0.076,0.958,-2.991,-5.127,12.695
0.023,-0.072,0.958,-3.296,-5.737,11.780
0.031,-0.067,0.952,-3.174,-5.981,10.986
0.031,-0.069,0.953,-3.113,-6.409,10.742
0.030,-0.067,0.940,-3.174,-6.409,10.620
0.027,-0.065,0.933,-3.113,-5.676,10.803
0.026,-0.064,0.938,-2.991,-5.066,11.047
0.027,-0.063,0.936,-3.113,-4.883,11.841
0.023,-0.066,0.927,-2.808,-3.540,13.000
0.022,-0.070,0.930,-1.892,-1.587,13.611
0.029,-0.080,0.936,-0.977,-0.366,13.977
0.038,-0.087,0.943,-0.366,0.122,13.916
0.039,-0.094,0.942,0.061,-0.305,13.184
0.044,-0.102,0.939,0.427,-1.587,12.268
0.043,-0.105,0.942,0.061,-2.991,11.292
0.047,-0.101,0.935,-0.366,-3.784,10.620
0.047,-0.095,0.926,-0.793,-3.723,10.071
0.050,-0.088,0.917,-0.549,-2.869,9.888
0.055,-0.075,0.925,0.061,-1.770,9.583
0.058,-0.069,0.932,0.244,-1.526,9.521
0.052,-0.063,0.931,0.244,-0.977,9.583
0.049,-0.059,0.928,0.427,-0.427,9.583
0.052,-0.047,0.940,0.610,-0.732,9.277
0.053,-0.034,0.940,0.977,-1.465,9.399
0.053,-0.025,0.926,1.404,-1.831,9.705
0.051,-0.014,0.921,2.197,-1.343,10.010
0.051,-0.007,0.919,2.747,-0.305,10.376
0.056,-0.000,0.930,2.930,0.244,10.498
0.056,0.000,0.933,2.747,-0.061,11.047
0.053,-0.003,0.932,2.502,-0.793,11.414
0.049,-0.006,0.917,2.197,-1.343,11.353
0.045,-0.010,0.916,1.709,-0.671,11.108
0.041,-0.009,0.926,1.099,-0.732,11.108
0.036,-0.011,0.928,-0.183,-1.465,11.414
0.030,-0.017,0.924,-1.282,-2.014,11.963
0.025,-0.021,0.919,-2.197,-2.014,12.451
0.021,-0.018,0.917,-2.563,-1.526,12.939
0.023,-0.018,0.921,-2.563,-1.038,13.489
0.022,-0.021,0.920,-2.075,-0.488,14.160
0.019,-0.028,0.923,-1.648,0.183,14.465
0.020,-0.036,0.934,-1.770,0.122,14.709
0.020,-0.044,0.942,-2.502,-1.160,15.015
0.016,-0.054,0.943,-3.357,-2.747,15.503
0.011,-0.052,0.934,-3.845,-3.479,15.564
0.014,-0.049,0.929,-3.723,-3.662,15.564
0.013,-0.044,0.930,-2.991,-3.296,15.747
0.015,-0.041,0.928,-2.319,-3.052,16.296
0.018,-0.041,0.930,-2.136,-2.869,16.846
0.021,-0.041,0.939,-1.953,-3.113,17.273
0.020,-0.045,0.941,-1.770,-4.272,17.578
0.020,-0.052,0.939,-1.526,-4.944,17.883
0.017,-0.055,0.931,-0.916,-5.493,17.944
0.021,-0.051,0.928,-0.305,-5.188,18.188
0.019,-0.048,0.916,0.977,-3.967,18.921
0.015,-0.043,0.910,2.808,-2.686,19.531
0.018,-0.052,0.910,4.456,-1.587,20.325
0.014,-0.058,0.900,5.554,-0.732,21.118
0.013,-0.071,0.925,6.104,-0.427,21.729
0.015,-0.081,0.937,5.188,-1.648,22.461
0.015,-0.082,0.957,4.395,-2.991,23.071
0.026,-0.073,0.975,4.639,-5.310,23.743
0.023,-0.075,0.988,5.920,-8.057,24.109
0.037,-0.075,0.977,7.812,-9.949,24.414
0.029,-0.062,0.961,10.803,-9.644,24.963
0.038,-0.049,0.944,14.526,-8.667,24.780
0.044,-0.039,0.920,17.395,-6.775,25.024
0.052,-0.038,0.906,18.982,-3.906,25.269
0.056,-0.040,0.918,19.043,-2.197,25.330
0.064,-0.042,0.938,17.090,-2.563,24.780
0.051,-0.044,0.933,13.977,-5.066,24.292
0.052,-0.053,0.922,11.292,-5.859,23.865
0.035,-0.068,0.918,9.460,-5.066,22.949
0.037,-0.073,0.919,7.996,-4.883,20.996
0.042,-0.062,0.923,6.470,-5.859,19.714
0.038,-0.059,0.915,5.066,-7.812,19.409
0.028,-0.053,0.887,4.211,-8.118,19.287
0.022,-0.052,0.870,4.028,-5.737,19.287
0.032,-0.051,0.861,3.906,-3.235,19.104
0.031,-0.069,0.870,3.845,-0.916,19.653
0.022,-0.102,0.879,2.808,0.122,20.203
0.012,-0.144,0.887,1.160,1.709,20.508
0.009,-0.189,0.892,-0.732,3.601,19.592
0.005,-0.238,0.912,-3.052,5.249,18.311
0.001,-0.283,0.933,-6.165,4.395,16.296
0.003,-0.315,0.950,-9.155,3.662,13.794
0.001,-0.354,0.976,-11.841,2.319,11.353
-0.001,-0.410,1.011,-13.733,0.610,8.728
0.000,-0.469,1.044,-14.465,-1.526,5.432
-0.025,-0.570,1.075,-13.855,-3.845,1.465
-0.064,-0.690,1.100,-13.184,-5.493,-4.333
-0.101,-0.825,1.095,-12.817,-7.446,-11.780
-0.152,-0.982,1.048,-13.245,-8.545,-18.677
-0.210,-1.148,0.954,-14.709,-5.005,-23.987
-0.286,-1.318,0.892,-17.883,0.916,-25.879
-0.341,-1.501,0.832,-23.682,12.207,-26.489
-0.352,-1.681,0.817,-27.832,27.161,-27.893
-0.398,-1.908,0.903,-29.175,32.471,-31.860
-0.453,-2.136,0.969,-28.931,28.503,-43.640
-0.538,-2.353,0.983,-29.175,14.954,-63.049
-0.637,-2.458,0.971,-34.912,-1.648,-86.975
-0.713,-2.401,0.923,-46.509,-9.216,-111.450
-0.770,-2.198,0.831,-56.519,-7.629,-132.690
-0.826,-1.910,0.736,-55.603,7.141,-149.780
-0.831,-1.602,0.664,-37.170,34.119,-166.199
-0.855,-1.270,0.676,-0.366,65.674,-183.777
-0.880,-0.973,0.812,46.936,86.426,-207.581
-0.859,-0.634,0.932,84.961,85.815,-235.779
-0.838,-0.246,0.996,103.516,66.040,-262.695
-0.927,0.151,1.002,104.919,33.020,-284.668
-1.054,0.591,0.950,93.628,-3.662,-301.514
-1.200,1.007,0.805,75.500,-33.813,-312.378
-1.333,1.449,0.686,55.420,-56.458,-314.636
-1.374,1.875,0.550,34.119,-66.650,-304.932
-1.291,2.233,0.444,16.846,-54.932,-281.372
-1.098,2.458,0.442,12.329,-24.841,-247.559
-0.841,2.498,0.580,20.752,6.348,-209.534
-0.615,2.413,0.740,33.386,28.442,-173.706
-0.376,2.286,0.864,43.579,43.091,-143.921
-0.126,2.136,0.967,49.377,46.387,-120.056
0.078,2.004,1.045,50.659,40.039,-100.220
0.219,1.836,1.063,47.852,27.039,-82.520
0.298,1.673,1.052,41.870,9.949,-65.735
0.332,1.523,1.013,32.959,-6.042,-50.049
0.331,1.390,0.967,20.874,-17.395,-35.583
0.338,1.287,0.941,9.888,-22.583,-24.414
0.361,1.208,0.911,3.662,-26.428,-15.686
0.355,1.114,0.892,1.038,-29.968,-6.165
0.329,1.017,0.872,-0.122,-33.508,3.662
0.285,0.927,0.823,-0.122,-36.072,13.000
0.227,0.809,0.792,0.061,-35.706,21.545
0.154,0.705,0.763,-1.404,-33.081,28.687
0.114,0.641,0.751,-3.662,-26.062,35.095
0.087,0.580,0.792,-3.845,-16.418,41.748
0.062,0.500,0.868,-3.479,-9.827,48.279
0.036,0.430,0.958,-2.991,-5.493,53.528
0.012,0.369,1.027,-0.977,-4.578,57.495

-0.107,-1.481,0.941,5.066,-25.818,11.169
-0.101,-1.593,0.906,11.108,-19.043,10.803
-0.075,-1.821,0.859,18.799,-4.211,9.155
-0.055,-2.049,0.903,16.479,8.789,3.174
-0.057,-2.226,0.982,5.920,15.625,-12.573
-0.037,-2.303,1.050,-5.859,15.869,-39.978
-0.022,-2.275,1.065,-10.498,12.024,-76.294
-0.044,-2.121,1.059,-6.775,4.272,-113.525
-0.114,-1.899,1.020,-0.916,-11.230,-142.639
-0.309,-1.650,0.950,3.235,-31.433,-163.574
-0.580,-1.404,0.848,5.920,-49.988,-181.824
-0.863,-1.111,0.752,8.484,-58.044,-198.975
-1.055,-0.757,0.710,10.742,-54.443,-212.769
-1.136,-0.383,0.658,13.733,-43.335,-217.468
-1.147,-0.021,0.573,18.799,-24.231,-215.759
-1.088,0.293,0.577,31.982,8.301,-214.294
-0.996,0.521,0.738,52.551,31.372,-218.628
-0.887,0.696,0.919,68.115,31.738,-224.792
-0.799,0.831,0.998,68.420,11.902,-225.586
-0.766,0.982,0.940,55.115,-14.648,-218.872
-0.702,1.169,0.804,36.926,-25.879,-209.778
-0.568,1.324,0.727,26.306,-19.592,-200.378
-0.411,1.468,0.732,27.161,-6.470,-190.857
-0.238,1.541,0.779,32.959,2.441,-179.504
-0.142,1.552,0.838,36.621,5.676,-162.720
-0.069,1.500,0.816,36.133,2.258,-148.560
0.012,1.451,0.781,33.203,0.183,-138.855
0.075,1.410,0.792,27.771,-3.357,-130.310
0.123,1.370,0.788,18.127,-9.460,-118.225
0.126,1.302,0.774,4.944,-15.198,-103.516
0.113,1.232,0.771,-6.104,-16.418,-91.187
0.153,1.184,0.808,-13.123,-15.442,-82.275
0.194,1.165,0.832,-15.381,-16.602,-73.059
0.205,1.146,0.857,-13.916,-19.714,-62.073
0.203,1.127,0.857,-10.620,-20.691,-49.683
0.194,1.080,0.856,-5.798,-20.569,-36.865
0.186,1.009,0.841,-2.502,-19.409,-24.231
0.183,0.926,0.816,-1.831,-17.395,-13.000
0.182,0.853,0.806,-2.808,-15.503,-3.357
0.193,0.780,0.798,-4.272,-12.695,4.517
0.210,0.719,0.802,-5.310,-10.254,11.108
0.216,0.657,0.817,-5.859,-8.728,16.785
0.206,0.582,0.831,-6.165,-7.874,20.996
0.205,0.508,0.850,-7.141,-7.446,23.376
0.195,0.449,0.882,-8.667,-7.324,25.085
0.196,0.396,0.918,-10.071,-7.812,26.733
0.177,0.354,0.929,-10.193,-9.644,28.503
0.158,0.316,0.958,-9.155,-11.536,29.785
0.143,0.290,0.940,-7.874,-11.719,32.410
0.115,0.254,0.906,-4.883,-9.949,36.377
0.084,0.230,0.916,-0.916,-7.202,39.551
0.083,0.204,0.909,1.953,-3.784,42.358
0.074,0.167,0.905,4.822,-0.427,44.739
0.069,0.136,0.922,6.714,1.343,45.654
0.079,0.119,0.925,6.775,1.465,45.471
0.088,0.090,0.920,5.737,0.793,45.166
0.089,0.072,0.916,3.967,0.183,43.640
0.097,0.057,0.906,1.648,-0.793,41.382
0.097,0.044,0.904,-0.366,-0.671,39.673
0.083,0.017,0.925,-4.883,-1.343,38.452
0.079,0.014,0.924,-11.841,-3.052,36.682
0.109,0.034,0.923,-17.090,-1.343,35.645
0.134,0.044,0.923,-18.616,-0.366,36.316
0.110,0.056,0.942,-17.212,0.732,37.415
0.127,0.062,0.925,-14.587,0.671,37.720
0.129,0.048,0.905,-10.193,3.357,38.635
0.127,0.031,0.905,-5.432,5.371,38.879
0.120,0.004,0.917,-4.028,7.202,38.940
0.115,-0.000,0.876,-3.906,9.094,38.147
0.111,0.010,0.902,-3.235,12.329,37.537
0.107,0.000,0.917,-5.310,14.587,37.720
0.110,-0.002,0.936,-7.446,15.869,37.842
0.113,-0.020,0.935,-8.484,13.611,36.987
0.103,-0.029,0.940,-8.118,11.536,35.461
0.099,-0.032,0.945,-8.179,10.681,33.936
0.092,-0.029,0.950,-9.888,9.521,33.447
0.095,-0.018,0.946,-12.451,6.653,34.302
0.096,-0.016,0.928,-14.587,5.676,35.889
0.098,-0.026,0.930,-14.832,6.714,36.560
0.106,-0.039,0.941,-14.282,6.104,36.133
0.104,-0.062,0.946,-13.916,5.798,34.790
0.115,-0.070,0.958,-13.916,4.211,32.593
0.123,-0.062,0.962,-14.587,1.770,31.006
0.121,-0.056,0.953,-14.526,0.183,29.297
0.117,-0.069,0.952,-13.550,-0.305,27.405
0.111,-0.078,0.945,-12.817,-0.366,25.391
0.109,-0.071,0.952,-13.489,-0.366,24.048
0.114,-0.049,0.942,-14.465,-1.343,23.254
0.110,-0.043,0.921,-14.465,-1.648,23.071
0.103,-0.039,0.917,-12.756,-0.244,22.888
0.104,-0.039,0.928,-10.803,1.160,22.217
0.115,-0.035,0.939,-9.460,1.343,21.484
0.121,-0.023,0.946,-9.155,-0.061,21.362
0.123,-0.005,0.947,-9.338,-2.075,21.790
0.121,0.006,0.932,-9.460,-2.869,22.095
0.118,0.008,0.919,-8.667,-2.258,22.034
0.121,0.009,0.905,-7.324,-1.099,21.545
0.125,0.009,0.909,-6.531,0.183,20.569
0.130,0.011,0.909,-6.470,0.732,19.714
0.132,0.013,0.909,-6.653,0.610,18.860
0.122,0.010,0.912,-6.470,0.977,18.250
0.113,0.005,0.915,-6.226,1.709,17.273
0.119,0.012,0.930,-6.104,1.648,15.930
0.116,0.017,0.934,-5.920,0.793,15.076
0.120,0.037,0.911,-4.700,-1.099,15.259
0.113,0.036,0.911,-2.991,-1.099,17.212
0.095,0.039,0.906,-1.160,-1.099,20.081
0.086,0.019,0.914,0.000,0.305,21.851
0.092,0.000,0.900,1.099,3.601,23.132
0.086,-0.009,0.908,2.808,6.042,23.437
0.087,-0.012,0.924,3.418,7.446,23.071
0.101,-0.004,0.928,3.540,8.118,22.766
0.098,-0.009,0.924,3.906,7.446,23.132
0.088,-0.007,0.909,4.456,7.202,23.254
0.093,-0.006,0.901,5.493,7.996,23.071
0.096,-0.008,0.904,6.775,8.118,22.705
0.092,-0.008,0.907,7.263,7.507,23.193
0.089,-0.016,0.905,6.653,7.935,23.376
0.093,-0.010,0.910,5.859,8.057,23.071
0.094,-0.007,0.911,4.761,7.935,22.766
0.092,-0.006,0.932,3.540,7.874,22.278
0.096,-0.001,0.954,2.136,5.920,22.278
0.081,-0.001,0.953,1.038,4.517,22.705
0.086,0.004,0.959,1.099,3.540,22.705
0.076,-0.011,0.958,2.136,1.831,22.644
0.063,-0.013,0.954,3.296,1.282,21.851
0.057,-0.014,0.943,3.601,1.526,20.752
0.062,-0.006,0.932,3.723,2.808,20.386
0.066,0.004,0.928,3.601,4.272,21.118
0.063,0.001,0.924,2.808,5.066,22.400
0.067,-0.001,0.922,1.831,6.348,23.132
0.073,-0.008,0.929,1.221,7.019,23.682
0.072,-0.022,0.946,0.061,6.470,23.804
0.078,-0.030,0.970,-1.709,5.371,22.766
0.083,-0.025,0.982,-2.930,3.113,21.545
0.082,-0.021,0.980,-3.540,0.122,20.386
0.075,-0.024,0.968,-3.357,-2.563,19.226
0.069,-0.030,0.958,-2.869,-4.395,17.822
0.068,-0.022,0.948,-2.991,-5.310,16.602
0.076,-0.008,0.938,-3.296,-5.127,15.808
0.082,0.004,0.919,-3.540,-4.578,16.235
0.083,0.012,0.906,-3.479,-3.357,17.578
0.085,0.014,0.901,-3.296,-1.282,19.043
0.088,0.013,0.908,-3.296,1.282,20.386
0.088,0.013,0.918,-2.930,2.563,21.545
0.093,0.012,0.930,-2.686,2.686,22.217
0.087,0.006,0.934,-1.831,2.380,22.461
0.082,0.002,0.939,-0.977,1.831,21.973
0.081,0.005,0.935,-0.610,1.099,21.423
0.079,0.007,0.925,-0.183,0.549,21.240
0.076,0.008,0.909,0.183,0.732,20.996
0.075,0.002,0.900,0.366,1.465,20.203
0.079,0.002,0.900,0.000,2.625,19.592
0.083,0.001,0.897,-0.854,3.479,19.714
0.083,-0.004,0.900,-1.831,3.723,19.958
0.084,0.000,0.901,-2.686,3.540,20.508
0.076,0.000,0.904,-3.540,3.479,21.240
0.070,-0.008,0.902,-3.723,4.150,21.790
0.068,-0.018,0.911,-3.113,4.639,21.484
0.064,-0.030,0.924,-2.502,4.822,21.057
0.065,-0.033,0.931,-2.258,3.845,20.447
0.059,-0.037,0.939,-1.953,1.587,19.897
0.060,-0.044,0.938,-1.648,0.122,19.226
0.057,-0.036,0.942,-0.916,0.488,18.616
0.060,-0.041,0.939,0.122,0.488,17.578
0.059,-0.043,0.944,1.038,0.000,16.602
0.061,-0.040,0.952,1.770,-0.732,15.625
0.067,-0.031,0.949,2.258,-1.465,15.137
0.065,-0.022,0.942,2.625,-1.404,15.198
0.051,-0.015,0.937,2.930,0.916,15.442
0.077,0.006,0.923,3.418,2.319,15.686
0.067,0.003,0.929,4.089,2.808,17.395
0.063,0.005,0.927,4.517,3.235,18.311
0.065,0.011,0.921,4.456,4.089,18.982
0.060,0.014,0.917,4.456,4.822,19.653
0.058,0.017,0.925,4.150,6.104,20.142
0.062,0.019,0.925,3.418,6.592,20.569
0.061,0.010,0.927,2.563,6.409,20.813
0.053,-0.002,0.933,1.343,6.470,20.447
0.059,-0.005,0.944,-0.366,6.470,19.470
0.062,-0.005,0.957,-2.319,4.761,18.494
0.059,-0.006,0.957,-4.211,2.319,18.066
0.052,-0.010,0.948,-5.676,0.366,17.883
0.048,-0.009,0.950,-6.592,-0.732,17.700
0.050,-0.008,0.958,-7.019,-1.587,17.578
0.052,-0.004,0.964,-7.141,-2.930,17.822
0.042,-0.004,0.958,-7.141,-4.150,18.066
0.047,-0.012,0.940,-6.287,-2.930,17.883
0.045,-0.013,0.960,-4.333,-1.709,17.273
0.050,-0.020,0.958,-3.479,-2.014,16.602
0.049,-0.022,0.956,-3.113,-2.258,16.113
0.046,-0.030,0.959,-3.113,-3.723,15.747
0.042,-0.037,0.954,-3.540,-4.761,15.015
0.042,-0.042,0.944,-3.845,-5.249,14.099
0.042,-0.041,0.943,-3.723,-5.615,13.550
0.040,-0.043,0.937,-3.357,-6.104,12.817
0.040,-0.045,0.935,-3.113,-6.714,12.268
0.034,-0.045,0.937,-3.235,-7.751,12.573
0.031,-0.043,0.931,-4.028,-8.545,13.550
0.029,-0.042,0.922,-4.822,-8.179,14.648
0.035,-0.038,0.907,-4.700,-7.080,15.564
0.037,-0.036,0.896,-3.174,-5.127,16.296
0.037,-0.037,0.896,-1.160,-2.502,16.785
0.042,-0.039,0.897,0.732,-0.610,16.968
0.048,-0.043,0.914,2.014,0.183,17.151
0.046,-0.049,0.919,2.502,0.000,16.846
0.048,-0.057,0.926,2.441,-0.488,15.869
0.056,-0.053,0.934,1.831,-0.916,14.404
0.063,-0.042,0.942,0.916,-1.892,13.306
0.067,-0.032,0.939,-0.183,-3.357,12.817
0.066,-0.030,0.943,-1.099,-4.761,12.695
0.068,-0.031,0.945,-2.258,-5.798,12.939
0.063,-0.031,0.941,-3.601,-6.958,12.939
0.061,-0.018,0.913,-4.395,-7.202,13.000
0.044,-0.013,0.912,-1.831,-5.371,12.634
0.057,-0.003,0.930,0.488,-3.113,12.085
0.066,0.007,0.925,1.282,-0.732,13.306
0.057,-0.002,0.923,1.587,-0.305,15.320
0.047,-0.013,0.918,2.014,1.221,16.418
0.051,-0.022,0.945,2.380,3.113,16.235
0.061,-0.024,0.951,2.075,3.235,15.930
0.062,-0.026,0.949,1.709,2.258,15.503
0.056,-0.030,0.940,1.526,1.099,15.320
0.053,-0.027,0.938,1.404,0.000,15.076
0.048,-0.033,0.936,1.404,-0.305,14.954
0.046,-0.033,0.932,1.648,-0.244,14.648
0.047,-0.037,0.932,1.953,-0.305,14.282
0.049,-0.029,0.927,1.770,-0.183,14.038
0.053,-0.025,0.919,1.343,0.366,14.221
0.050,-0.024,0.923,0.854,0.793,14.648
0.058,-0.028,0.933,-0.183,0.671,14.832
0.058,-0.024,0.937,-1.587,0.061,15.137
0.053,-0.017,0.939,-2.380,-1.099,15.625
0.045,-0.016,0.932,-2.258,-1.282,16.052
0.036,-0.015,0.928,-0.793,-0.305,16.418
0.034,-0.015,0.929,1.465,1.099,16.418
0.037,-0.013,0.934,3.052,2.625,16.663
0.040,-0.015,0.939,3.967,3.357,16.663
0.038,-0.019,0.941,4.272,3.052,17.029
0.037,-0.027,0.932,3.418,3.174,17.151
0.039,-0.041,0.931,2.502,3.845,16.968
0.039,-0.045,0.937,1.343,3.662,16.235
0.049,-0.039,0.948,-0.122,2.075,15.381
0.049,-0.036,0.949,-1.587,-0.427,15.381
0.042,-0.042,0.940,-2.563,-2.686,15.381
0.036,-0.047,0.938,-3.296,-4.517,14.832
0.037,-0.048,0.933,-3.784,-6.104,14.343
0.038,-0.046,0.926,-3.845,-7.263,14.038
0.031,-0.052,0.918,-3.479,-7.324,14.099
0.029,-0.061,0.921,-3.357,-6.958,13.977
0.032,-0.061,0.926,-3.357,-6.470,13.977
0.031,-0.059,0.922,-3.296,-5.371,14.160
0.030,-0.066,0.918,-2.808,-4.578,14.221
0.032,-0.074,0.933,-2.319,-4.089,14.099
0.034,-0.073,0.937,-2.258,-3.845,13.611
0.039,-0.071,0.935,-1.831,-3.357,13.062
0.042,-0.067,0.941,-1.099,-3.357,12.512
0.051,-0.063,0.938,-0.854,-3.967,12.146
0.050,-0.060,0.934,-0.671,-4.761,12.085
0.042,-0.065,0.932,-0.122,-5.249,11.902
0.039,-0.066,0.929,-0.122,-5.615,11.658
0.041,-0.064,0.926,-0.183,-6.226,11.047
0.044,-0.053,0.920,0.122,-5.981,10.559
0.046,-0.050,0.913,0.610,-5.310,10.376
0.045,-0.047,0.916,0.793,-4.517,10.254
0.048,-0.044,0.917,0.488,-4.150,10.498
0.053,-0.043,0.926,0.366,-4.211,10.742
0.051,-0.050,0.934,0.183,-5.249,11.169
0.050,-0.053,0.937,0.244,-6.287,11.108
0.049,-0.052,0.931,0.610,-7.141,10.986
0.046,-0.055,0.923,1.343,-7.507,10.864
0.049,-0.047,0.916,2.258,-7.019,10.681
0.051,-0.045,0.911,3.174,-5.676,10.803
0.058,-0.042,0.909,4.211,-3.662,10.925
0.056,-0.046,0.911,4.700,-2.014,11.230
0.052,-0.055,0.920,4.639,-1.465,11.658
0.050,-0.065,0.925,3.845,-1.465,11.658
0.046,-0.062,0.931,3.235,-2.014,11.475
0.047,-0.057,0.918,2.686,-2.686,11.047
0.055,-0.041,0.923,2.625,-3.052,10.620
0.058,-0.028,0.922,2.625,-3.967,10.437
0.059,-0.015,0.919,3.357,-3.906,10.254
0.050,-0.008,0.921,4.150,-2.686,9.888
0.050,-0.007,0.920,4.822,-1.831,9.583
0.050,-0.014,0.915,5.066,-0.671,9.644
0.052,-0.007,0.928,4.761,1.770,10.132
0.056,-0.005,0.936,3.479,1.770,11.597
0.061,0.009,0.937,1.892,1.770,13.184

-0.246,-1.108,1.176,-28.259,-3.296,26.917
-0.251,-1.252,1.134,-30.762,0.366,25.208
-0.333,-1.569,1.056,-32.593,12.207,21.912
-0.332,-1.848,0.942,-33.691,28.748,14.465
-0.291,-2.013,0.935,-32.837,50.171,4.028
-0.165,-2.093,0.957,-30.212,65.125,-4.944
-0.070,-2.189,1.025,-26.550,72.693,-12.146
-0.047,-2.273,1.054,-18.921,74.463,-25.208
-0.117,-2.298,1.010,-6.592,70.068,-45.837
-0.226,-2.236,1.007,7.141,65.247,-73.853
-0.346,-2.100,1.052,18.005,53.162,-102.356
-0.498,-1.865,1.098,18.066,28.687,-126.648
-0.639,-1.568,1.095,11.719,-5.127,-146.606
-0.831,-1.232,0.991,7.324,-39.917,-161.743
-1.023,-0.863,0.863,9.705,-60.364,-175.171
-1.065,-0.473,0.747,17.212,-59.753,-187.988
-1.042,-0.105,0.680,29.175,-45.959,-196.777
-1.049,0.172,0.704,44.067,-33.081,-202.759
-1.027,0.421,0.735,55.664,-28.381,-207.642
-0.968,0.655,0.723,59.326,-33.752,-209.656
-0.861,0.931,0.614,56.152,-40.955,-208.374
-0.701,1.190,0.536,49.438,-37.964,-204.102
-0.557,1.388,0.547,41.931,-31.067,-197.571
-0.441,1.548,0.628,33.875,-29.053,-189.697
