aX,aY,aZ,gX,gY,gZ
-0.011,-0.002,0.956,1.526,-0.610,3.845
-0.011,-0.004,0.952,0.977,-1.038,4.272
-0.011,-0.001,0.948,0.549,-0.610,4.395
-0.007,0.001,0.947,0.610,-0.488,4.456
-0.007,0.001,0.943,0.732,-0.427,4.456
0.000,0.009,0.947,1.282,-0.061,4.456
0.000,0.008,0.940,1.709,-0.366,4.578
-0.005,0.007,0.937,1.892,-0.244,4.272
-0.000,0.008,0.932,1.892,0.000,4.028
-0.007,0.004,0.930,1.404,0.000,4.150
0.011,0.014,0.934,0.732,0.305,4.028
0.006,0.009,0.928,0.488,-0.122,4.333
0.002,0.006,0.921,0.000,-0.122,4.272
0.005,0.012,0.918,-0.244,0.183,4.150
0.004,0.012,0.933,-0.366,0.183,4.028
0.015,0.018,0.937,-0.916,-0.183,3.906
0.010,0.017,0.933,-1.465,-1.892,4.395
0.003,0.013,0.925,-1.526,-2.380,4.150
0.003,0.017,0.924,-1.526,-1.587,3.662
0.006,0.021,0.938,-1.587,-1.709,3.601
0.007,0.019,0.938,-1.831,-2.380,4.028
-0.004,0.020,0.935,-1.648,-2.625,4.211
-0.005,0.024,0.937,-1.221,-2.441,4.150
-0.008,0.023,0.928,-0.366,-1.709,4.272
-0.012,0.025,0.929,0.610,-0.488,4.272
-0.015,0.025,0.922,1.709,1.160,4.150
-0.015,0.024,0.919,2.380,2.441,4.150
-0.014,0.030,0.926,2.075,2.930,4.395
-0.014,0.031,0.922,1.709,2.563,5.249
-0.019,0.030,0.917,1.404,2.625,6.042
-0.020,0.028,0.920,0.916,3.113,6.531
-0.017,0.026,0.918,0.122,3.296,6.958
-0.011,0.028,0.932,-0.610,3.418,7.263
-0.003,0.025,0.937,-1.343,2.075,7.935
-0.001,0.014,0.939,-2.136,0.671,8.240
0.001,0.011,0.937,-2.258,-0.122,7.874
0.008,0.014,0.932,-1.465,-0.427,7.568
0.015,0.016,0.925,-0.671,-0.244,6.958
-0.002,-0.000,0.925,0.000,0.366,6.470
0.018,0.014,0.920,0.244,1.404,5.127
0.001,0.004,0.907,0.671,2.502,4.822

0.181,-0.221,2.159,-98.572,75.012,50.476
0.283,-0.449,2.812,-149.536,29.358,53.772
0.276,-0.770,3.429,-211.609,-44.739,51.270
0.238,-1.002,3.869,-268.677,-115.051,38.025
0.197,-1.128,4.079,-294.067,-159.119,13.184
0.146,-1.250,4.327,-276.917,-164.062,-24.048
0.084,-1.143,4.458,-225.525,-147.888,-65.002
0.035,-0.984,4.280,-125.610,-139.893,-100.281
-0.101,-0.844,3.939,-0.305,-126.099,-125.916
-0.229,-0.747,3.368,120.911,-108.582,-138.489
-0.430,-0.720,2.632,217.529,-84.045,-133.057
-0.677,-0.740,1.861,276.489,-55.237,-119.568
-1.010,-0.816,1.225,281.982,-39.124,-111.145
-1.063,-0.763,0.850,231.445,-53.650,-114.014
-0.847,-0.560,0.445,158.752,-115.479,-116.943
-0.762,-0.495,-0.412,115.967,-169.739,-117.981
-0.745,-0.558,-0.971,118.530,-145.386,-130.737
-0.729,-0.522,-0.952,126.282,-118.164,-141.052
-0.591,-0.130,-0.644,136.108,-104.187,-151.489
-0.714,0.066,-0.956,144.287,-147.278,-137.268
-0.830,0.091,-1.365,160.217,-142.944,-116.333
-0.672,0.145,-1.414,173.828,-102.295,-85.327
-0.565,0.040,-1.376,175.659,-67.261,-48.096
-0.519,-0.041,-1.319,168.823,-37.781,-24.414
-0.433,-0.026,-1.151,158.142,-13.672,-12.878
-0.292,0.033,-0.929,145.081,-5.005,-5.066
-0.159,0.082,-0.783,130.981,-10.132,3.235
-0.058,0.105,-0.679,118.103,-11.475,10.132
0.066,0.116,-0.530,106.750,-5.493,15.076
0.205,0.107,-0.359,92.957,2.136,18.433
0.318,0.082,-0.185,75.439,4.883,19.958
0.411,0.060,-0.006,53.589,0.305,17.700
0.465,0.052,0.127,30.884,-13.000,10.986
0.495,0.071,0.175,11.902,-28.015,1.343
0.484,0.118,0.186,-0.854,-37.109,-8.179
0.470,0.182,0.197,-7.568,-37.903,-12.939
0.471,0.241,0.241,-10.925,-31.921,-11.902
0.465,0.257,0.287,-12.268,-23.132,-7.874
0.460,0.256,0.338,-12.939,-14.709,-6.042
0.461,0.259,0.386,-15.320,-8.240,-6.226
0.458,0.252,0.434,-19.165,-4.395,-7.324
0.437,0.250,0.472,-24.536,-2.808,-8.179
0.423,0.244,0.502,-30.518,-0.610,-9.521
0.385,0.246,0.546,-35.706,3.174,-10.315
0.356,0.259,0.599,-39.124,6.348,-10.742
0.302,0.263,0.620,-40.527,7.629,-9.521
0.262,0.273,0.628,-39.307,10.986,-7.385
0.237,0.295,0.660,-36.743,16.785,-4.456
0.210,0.302,0.695,-33.691,20.996,-0.305
0.183,0.298,0.734,-31.128,22.949,4.211
0.161,0.292,0.741,-28.198,23.132,8.301
0.134,0.269,0.734,-23.987,24.170,11.047
0.135,0.261,0.741,-21.912,28.381,12.451
0.144,0.271,0.754,-22.644,30.640,13.977
0.146,0.275,0.769,-24.780,31.067,16.235
0.147,0.278,0.793,-27.161,30.273,17.578
0.164,0.279,0.833,-30.273,28.992,18.799
0.169,0.257,0.876,-34.180,25.574,19.653
0.169,0.244,0.917,-39.001,19.470,19.958
0.177,0.225,0.956,-43.945,12.756,19.897
0.177,0.213,0.991,-48.035,5.127,20.203
0.173,0.233,1.015,-50.781,-0.244,21.118
0.187,0.242,0.999,-50.293,-0.916,24.353
0.201,0.247,0.977,-46.204,6.042,28.198
0.224,0.236,0.981,-40.222,18.555,31.311
0.243,0.215,1.007,-33.936,30.334,33.508
0.265,0.184,1.057,-28.931,39.307,35.034
0.283,0.158,1.108,-26.123,42.053,35.095
0.291,0.129,1.133,-23.926,38.208,32.471
0.282,0.131,1.147,-20.020,34.729,28.931
0.264,0.120,1.136,-15.259,32.654,24.902
0.260,0.120,1.111,-11.780,31.250,22.095
0.253,0.108,1.072,-9.888,30.701,20.630
0.242,0.102,1.047,-9.094,32.349,19.592
0.246,0.113,1.041,-8.789,33.325,18.555
0.235,0.101,1.024,-8.118,34.119,18.066
0.218,0.081,1.006,-6.470,36.987,16.418
0.224,0.062,1.015,-5.676,40.955,14.709
0.218,0.067,1.020,-6.348,42.114,12.939
0.204,0.084,1.023,-6.714,41.565,10.742
0.201,0.089,1.033,-6.775,39.063,8.789
0.172,0.089,1.033,-8.057,33.386,6.470
0.156,0.093,1.044,-10.437,27.161,3.845
0.138,0.091,1.051,-13.306,18.311,2.014
0.104,0.084,1.049,-16.052,9.277,0.366
0.091,0.097,1.032,-17.700,3.418,-1.160
0.079,0.102,1.011,-18.127,1.343,-1.709
0.084,0.112,1.002,-18.005,1.221,-1.221
0.094,0.123,0.994,-16.846,1.892,0.000
0.100,0.119,0.975,-14.282,3.479,1.709
0.096,0.115,0.967,-11.353,6.348,2.625
0.106,0.124,0.968,-8.240,9.399,3.235
0.116,0.121,0.969,-5.737,11.658,4.822
0.122,0.117,0.975,-4.578,12.634,6.470
0.137,0.112,0.993,-4.089,11.475,8.240
0.132,0.093,0.984,-3.662,9.521,9.460
0.132,0.078,0.981,-3.052,9.033,8.728
0.132,0.068,1.002,-2.991,7.935,6.958
0.129,0.071,1.006,-3.784,4.639,5.432
0.119,0.079,1.003,-4.333,1.282,4.333
0.110,0.093,1.000,-4.456,-1.404,3.540
0.101,0.102,0.979,-4.150,-3.174,3.235
0.092,0.101,0.957,-3.601,-2.563,3.418
0.093,0.098,0.948,-2.991,0.427,4.089
0.094,0.092,0.957,-3.235,2.930,5.310
0.089,0.092,0.945,-3.479,4.944,7.019
0.091,0.093,0.936,-3.052,7.935,8.179
0.091,0.092,0.943,-1.892,10.803,8.972
0.100,0.086,0.941,-1.282,12.146,8.972
0.090,0.090,0.950,-0.732,12.695,9.460
0.102,0.078,0.963,-1.526,9.827,9.033
0.107,0.066,0.969,-3.540,4.517,7.996
0.108,0.063,0.960,-5.432,-1.526,6.226
0.104,0.065,0.951,-6.714,-6.958,4.089
0.095,0.068,0.937,-7.507,-10.559,2.075
0.089,0.069,0.922,-8.118,-11.475,1.038
0.083,0.078,0.912,-8.118,-11.658,0.671
0.070,0.083,0.900,-7.690,-11.353,0.977
0.071,0.089,0.896,-6.958,-9.705,2.197
0.064,0.084,0.873,-5.432,-6.592,3.967
0.063,0.076,0.868,-3.662,-0.488,5.310
0.069,0.076,0.874,-2.502,5.066,5.981
0.075,0.083,0.886,-2.197,8.667,7.141
0.073,0.079,0.886,-2.869,10.620,9.033
0.068,0.078,0.879,-3.662,12.939,10.742
0.067,0.070,0.882,-4.089,16.235,12.207
0.066,0.077,0.889,-4.395,18.433,13.428
0.064,0.082,0.894,-3.418,19.348,14.954
0.063,0.084,0.892,-1.892,19.775,16.296
0.062,0.076,0.907,-0.671,21.667,17.395
0.064,0.058,0.927,-0.427,23.376,17.761
0.069,0.045,0.952,-2.136,22.522,17.578
0.069,0.041,0.968,-4.639,19.653,16.968
0.067,0.043,0.983,-6.714,15.503,16.052
0.070,0.046,0.978,-7.751,11.780,15.442
0.066,0.051,0.966,-7.690,8.667,14.709
0.060,0.060,0.958,-6.348,7.019,13.672
0.075,0.062,0.942,-4.761,8.057,12.817
0.082,0.072,0.952,-3.174,8.423,12.573
0.093,0.065,0.963,-2.441,6.653,12.390
0.104,0.057,0.960,-2.380,3.235,12.085
0.090,0.040,0.953,-2.686,-0.061,11.353
0.094,0.034,0.947,-3.723,-2.075,9.644
0.092,0.033,0.952,-4.333,-3.601,7.874
0.088,0.037,0.948,-4.639,-5.127,6.287
0.077,0.042,0.946,-4.395,-7.263,4.883
0.077,0.050,0.950,-4.211,-9.033,4.089
0.066,0.061,0.937,-3.784,-10.559,4.028
0.058,0.064,0.922,-2.869,-10.803,3.723
0.057,0.064,0.914,-1.831,-10.498,3.601
0.063,0.057,0.911,-2.319,-9.033,4.150
0.069,0.053,0.913,-3.418,-7.385,5.249
0.076,0.055,0.919,-4.944,-6.714,6.470
0.079,0.049,0.914,-6.531,-5.127,8.057
0.080,0.046,0.917,-6.714,-2.808,9.155
0.083,0.050,0.927,-6.165,-0.549,9.277
0.090,0.054,0.937,-4.944,1.099,9.216
0.091,0.050,0.946,-3.357,1.587,9.216
0.091,0.045,0.958,-2.014,1.038,8.301
0.096,0.043,0.973,-0.977,-1.892,6.958
0.091,0.034,0.983,-1.465,-6.592,5.432
0.085,0.030,0.979,-2.563,-12.146,3.174
0.078,0.034,0.972,-3.723,-16.785,0.732
0.071,0.033,0.967,-5.798,-19.836,-0.732
0.069,0.038,0.957,-8.972,-21.423,-0.916
0.064,0.046,0.942,-11.475,-20.935,-0.061
0.063,0.057,0.921,-13.062,-17.517,1.953
0.064,0.055,0.914,-13.000,-11.597,4.333
0.069,0.058,0.917,-11.292,-1.770,8.057
0.066,0.042,0.916,-8.606,8.362,11.780
0.076,0.026,0.928,-5.371,17.029,13.733
0.086,0.019,0.950,-2.380,24.658,14.648
0.083,0.018,0.966,-0.122,28.259,14.893
0.090,0.019,0.979,1.892,29.724,15.137
0.081,0.012,0.987,3.479,28.259,14.832
0.082,0.009,0.990,4.150,25.146,13.550
0.075,0.005,0.981,4.272,21.667,12.146
0.067,-0.001,0.974,3.845,18.372,10.376
0.061,0.006,0.966,3.052,14.832,8.484
0.047,0.013,0.958,2.441,11.536,7.263
0.040,0.019,0.949,1.892,9.460,6.348
0.041,0.023,0.948,1.526,7.690,5.737
0.042,0.029,0.949,0.610,5.249,5.188
0.044,0.032,0.944,-0.305,1.892,4.578
0.046,0.032,0.947,-1.038,-1.221,4.150
0.050,0.035,0.945,-1.770,-4.761,3.784
0.048,0.027,0.951,-2.808,-7.324,3.479
0.052,0.028,0.939,-4.028,-9.216,2.991
0.047,0.029,0.939,-4.517,-11.169,2.747
0.044,0.033,0.933,-4.761,-11.597,2.625
0.044,0.033,0.936,-5.005,-9.827,2.991
0.049,0.034,0.936,-4.883,-8.789,3.845
0.051,0.031,0.941,-4.456,-8.667,4.517
0.050,0.031,0.939,-4.028,-7.935,4.883
0.059,0.028,0.935,-3.174,-7.141,4.944
0.064,0.022,0.934,-2.441,-6.836,4.700
0.063,0.024,0.943,-2.197,-8.179,4.211
0.067,0.026,0.933,-2.075,-9.705,3.967
0.066,0.017,0.944,-2.197,-10.254,3.906
0.068,0.007,0.951,-3.601,-11.597,3.601
0.072,0.008,0.948,-5.249,-11.353,3.601
0.061,0.010,0.954,-6.226,-12.695,2.930
0.070,0.024,0.943,-6.470,-12.512,2.563
0.056,0.037,0.928,-4.883,-8.545,3.540
0.051,0.039,0.916,-2.136,-4.517,4.395
0.053,0.032,0.920,-0.183,0.854,5.493
0.063,0.043,0.918,1.099,4.211,7.202
0.064,0.034,0.910,1.648,7.202,9.460
0.070,0.021,0.906,2.075,10.010,10.620
0.081,0.017,0.912,2.136,11.780,10.803
0.084,0.012,0.925,1.892,12.573,10.498
0.087,0.009,0.924,1.343,11.536,10.071
0.076,0.016,0.922,0.916,9.949,9.583
0.074,0.015,0.924,0.610,8.789,8.606
0.082,0.030,0.906,0.977,8.179,8.362
0.066,0.021,0.927,1.953,6.836,8.545
0.085,0.017,0.919,1.831,7.263,8.179
0.061,0.020,0.918,2.686,6.775,8.484
0.062,0.007,0.937,2.441,5.859,7.568
0.057,0.011,0.932,1.770,5.493,7.263
0.052,0.014,0.933,1.160,5.981,6.714
0.056,0.029,0.931,0.977,5.981,6.836
0.050,0.035,0.929,1.526,5.493,7.507
0.049,0.046,0.914,3.540,6.775,8.118
0.032,0.032,0.909,5.859,8.606,8.179
0.042,0.035,0.902,7.568,10.925,7.507
0.042,0.016,0.921,7.751,13.306,7.507
0.043,0.020,0.932,6.348,13.611,7.690
0.046,0.015,0.948,4.761,11.230,7.507
0.047,0.018,0.958,3.052,8.118,7.263
0.045,0.015,0.958,2.319,6.531,7.019
0.044,0.025,0.969,2.014,1.404,6.653
0.040,0.025,0.976,0.549,-0.732,6.042
0.028,0.021,0.978,-0.732,-2.136,5.737
0.034,0.034,0.990,-1.404,-3.601,5.371
0.036,0.033,0.983,-1.282,-5.005,6.042
0.029,0.023,0.976,-0.916,-4.822,6.409
0.031,0.014,0.972,-0.671,-2.930,5.798
0.034,0.012,0.978,-0.854,-0.427,5.127
0.038,0.013,0.981,-1.648,0.488,4.333
0.041,0.019,0.987,-2.197,-0.427,4.272
0.038,0.021,0.981,-2.319,-0.977,4.272
0.033,0.019,0.978,-2.136,-0.549,3.906
0.031,0.021,0.975,-1.648,0.549,3.174
0.029,0.023,0.971,-1.221,0.977,2.869
0.027,0.021,0.979,-1.221,0.793,2.563
0.029,0.020,0.977,-1.831,-0.244,2.625
0.023,0.015,0.972,-2.563,-1.587,2.808
0.023,0.017,0.973,-2.991,-2.502,2.563
0.018,0.020,0.974,-2.930,-3.540,2.441
0.019,0.024,0.968,-2.686,-4.883,2.502
0.013,0.023,0.959,-2.197,-5.798,2.747
0.014,0.024,0.946,-1.709,-5.798,2.686
0.009,0.022,0.932,-0.610,-6.409,3.052
0.005,0.018,0.931,-0.061,-5.798,2.991
0.000,0.025,0.918,0.366,-6.165,2.869
-0.003,0.020,0.920,-0.366,-4.761,3.052
0.005,0.022,0.915,-1.953,-4.578,3.235
0.011,0.029,0.906,-3.235,-4.456,3.967
0.007,0.028,0.900,-3.723,-3.662,5.066
0.010,0.023,0.899,-4.822,-1.831,5.798
0.002,0.037,0.899,-4.761,-0.427,6.592
0.014,0.030,0.905,-4.517,1.770,6.531
0.024,0.030,0.915,-4.822,2.319,6.836
0.036,0.031,0.919,-5.310,0.305,7.141
0.039,0.020,0.912,-5.554,-0.610,7.935
0.038,0.011,0.909,-5.432,0.793,8.423
0.032,0.007,0.914,-5.432,3.418,8.179
0.035,0.010,0.917,-5.920,5.493,8.240
0.045,0.011,0.931,-5.981,6.836,9.155
0.048,-0.002,0.928,-6.165,6.653,10.437
0.052,-0.023,0.926,-6.958,5.981,10.559
0.046,-0.016,0.929,-8.362,5.737,10.681
0.041,-0.015,0.943,-10.925,4.578,10.986
0.031,0.000,0.938,-13.367,2.075,11.414
0.033,0.002,0.933,-14.282,1.465,11.414
0.045,-0.006,0.937,-14.221,2.563,12.268
0.037,-0.015,0.933,-14.160,3.784,13.306
0.024,-0.014,0.933,-14.587,4.639,12.512
0.043,-0.016,0.951,-14.648,3.296,10.803
0.042,-0.009,0.959,-14.526,-0.061,10.498
0.038,-0.010,0.953,-13.794,-0.916,10.498
0.031,-0.006,0.948,-11.658,0.122,10.315
0.017,-0.013,0.918,-7.751,4.578,9.338
0.005,-0.016,0.901,-1.038,15.564,7.019
0.005,-0.007,0.923,5.737,25.696,4.517
-0.011,-0.132,0.913,11.169,30.579,2.930
0.005,0.083,0.934,18.921,37.415,2.563

0.264,-0.188,2.178,-86.182,61.401,51.880
0.320,-0.327,2.577,-107.666,41.199,59.753
0.401,-0.647,3.420,-159.851,-23.315,65.979
0.486,-0.893,4.222,-214.661,-99.548,52.368
0.501,-0.962,4.653,-249.878,-168.823,22.278
0.474,-1.133,4.550,-240.784,-209.595,-22.339
0.421,-1.101,4.319,-159.851,-221.985,-66.772
0.306,-0.969,4.125,-47.180,-211.487,-107.849
0.150,-0.808,3.761,60.486,-189.087,-135.681
-0.045,-0.680,3.244,150.085,-177.185,-146.912
-0.303,-0.580,2.569,217.346,-161.133,-147.156
-0.599,-0.483,1.912,261.414,-133.850,-142.578
-0.873,-0.384,1.353,275.879,-106.262,-133.667
-0.985,-0.353,0.856,258.118,-87.463,-119.507
-0.940,-0.390,0.516,212.463,-87.708,-101.746
-0.840,-0.446,0.044,157.837,-106.689,-91.675
-0.782,-0.526,-0.427,121.338,-106.567,-96.558
-0.761,-0.538,-0.610,102.051,-83.862,-114.868
-0.633,-0.285,-0.511,88.562,-71.899,-129.333
-0.638,-0.096,-0.574,80.811,-84.778,-126.343
-0.580,0.172,-0.691,87.524,-95.520,-110.779
-0.584,0.200,-1.005,105.835,-93.750,-83.801
-0.536,0.191,-1.229,124.817,-58.594,-54.199
-0.449,0.180,-1.250,136.780,-7.874,-24.536
-0.306,0.147,-1.146,139.648,34.485,1.099
-0.174,0.083,-0.999,134.216,59.448,19.470
0.003,-0.004,-0.807,119.812,63.538,26.367
0.159,-0.055,-0.626,97.168,42.786,20.752
0.231,-0.065,-0.531,67.993,2.991,7.263
0.275,0.022,-0.530,34.729,-35.400,-3.662
0.298,0.117,-0.571,6.042,-56.213,-6.531
0.334,0.184,-0.542,-13.794,-57.007,-4.578
0.382,0.221,-0.418,-27.344,-50.110,-0.061
0.450,0.228,-0.284,-37.781,-44.250,6.775
0.499,0.205,-0.168,-45.227,-37.964,14.709
0.564,0.170,-0.026,-49.011,-28.931,20.874
0.624,0.137,0.133,-49.561,-23.254,24.963
0.639,0.087,0.235,-47.791,-20.447,25.085
0.648,0.068,0.321,-45.044,-17.456,21.240
0.648,0.080,0.411,-42.908,-15.808,16.174
0.616,0.104,0.460,-42.603,-15.686,12.390
0.574,0.145,0.487,-42.480,-11.841,10.498
0.552,0.187,0.545,-40.649,-2.625,11.475
0.514,0.192,0.560,-39.307,8.606,13.794
0.431,0.156,0.467,-36.316,42.603,14.648
0.550,0.172,0.908,-36.194,67.139,15.320
0.508,0.151,0.939,-44.495,48.706,16.663
0.448,0.170,0.926,-45.654,39.368,17.029
0.433,0.182,0.979,-41.443,35.950,16.785
0.412,0.175,0.991,-34.912,32.532,16.479
0.384,0.149,0.997,-27.893,33.081,14.221
0.363,0.148,0.993,-22.034,34.302,9.888
0.339,0.148,0.998,-17.517,36.621,5.737
0.318,0.157,1.048,-15.747,37.537,2.197
0.301,0.182,1.068,-16.968,32.959,-0.671
0.274,0.198,1.065,-19.165,29.480,-1.526
0.250,0.207,1.056,-21.301,30.212,-0.305
0.229,0.199,1.046,-21.851,33.020,0.977
0.208,0.193,1.050,-20.020,35.278,1.343
0.188,0.191,1.059,-16.846,35.767,0.854
0.186,0.194,1.049,-13.062,34.546,0.183
0.176,0.178,1.047,-10.376,32.898,-0.549
0.192,0.180,1.049,-9.338,28.992,-1.648
0.198,0.176,1.011,-8.667,23.560,-2.075
0.188,0.164,0.951,-7.202,20.935,-2.869
0.175,0.177,0.919,-6.836,20.935,-3.479
0.180,0.195,0.887,-8.606,21.362,-1.343
0.182,0.199,0.854,-9.277,26.489,2.930
0.179,0.177,0.911,-7.568,35.522,7.141
0.188,0.170,1.006,-6.592,37.476,9.094
0.209,0.148,1.046,-7.629,31.250,10.254
0.202,0.125,1.077,-10.010,21.179,10.071
0.183,0.121,1.082,-13.428,9.766,7.690
0.186,0.134,1.055,-15.198,1.404,5.310
0.180,0.153,1.048,-14.221,-3.174,4.089
0.193,0.161,1.047,-12.329,-6.653,4.211
0.185,0.161,1.029,-9.583,-10.132,4.761
0.187,0.160,1.000,-6.836,-11.047,5.310
0.193,0.165,0.979,-4.761,-9.644,6.348
0.211,0.142,0.981,-3.784,-7.446,8.301
0.226,0.189,0.903,1.892,-9.277,9.644
0.206,0.189,0.993,5.310,-8.911,8.972
0.235,0.139,0.893,-0.305,-3.601,11.780
0.249,0.123,0.865,0.793,-0.427,11.719
0.284,0.114,0.863,1.160,0.305,12.451
0.217,0.176,0.858,1.099,-5.249,16.907
0.249,0.138,0.812,1.038,-3.479,15.747
0.207,0.166,0.847,2.502,-1.099,15.686
0.193,0.163,0.878,1.648,2.625,12.695
0.202,0.171,0.842,1.038,6.409,11.902
0.180,0.154,0.811,2.930,12.451,12.024
0.173,0.120,0.795,5.188,22.217,10.742
0.179,0.104,0.809,5.554,32.715,8.606
0.190,0.106,0.835,3.723,41.809,6.165
0.206,0.123,0.877,1.221,46.631,4.944
0.212,0.139,0.903,-1.221,46.204,5.493
0.207,0.140,0.915,-2.869,45.959,6.409
0.200,0.133,0.912,-1.953,45.227,6.958
0.189,0.117,0.925,-0.305,43.945,6.470
0.175,0.118,0.956,-0.854,42.053,4.517
0.159,0.109,0.929,-1.587,39.368,2.869
0.152,0.120,0.906,-0.305,36.926,1.038
0.147,0.116,0.893,0.732,36.621,0.549
0.180,0.125,0.921,0.183,38.513,0.732
0.188,0.139,0.956,-2.258,37.598,3.540
0.178,0.149,0.966,-4.028,34.180,7.629
0.161,0.144,0.997,-3.723,30.273,10.864
0.141,0.133,0.986,-3.418,25.635,12.634
0.150,0.128,0.977,-2.991,24.414,13.550
0.151,0.132,1.005,-4.456,20.081,15.564
0.144,0.114,1.007,-8.911,11.780,16.968
0.147,0.113,1.023,-15.381,0.549,17.334
0.136,0.112,1.025,-22.522,-13.000,16.357
0.138,0.105,0.963,-28.809,-24.963,14.404
0.125,0.128,0.979,-33.630,-33.630,12.451
0.137,0.149,1.018,-39.429,-43.701,12.939
0.121,0.146,1.010,-45.105,-54.077,16.357
0.122,0.125,0.917,-47.546,-57.251,18.372
0.117,0.024,0.843,-43.884,-42.053,19.775
0.261,-0.600,0.720,-32.959,-11.841,36.377
-0.005,0.575,1.092,-30.212,32.288,63.782
0.105,0.242,0.875,-23.499,2.686,37.781
0.093,-0.017,0.763,-3.296,10.803,25.940
0.208,-0.011,0.933,7.629,32.959,23.254
0.150,0.127,1.033,7.019,29.968,30.396
0.118,0.061,0.965,1.465,13.123,30.823
0.116,0.018,0.915,-1.953,5.127,28.931
0.118,0.043,0.933,-4.272,4.822,26.428
0.116,0.059,0.960,-5.188,1.038,22.522
0.109,0.058,0.905,-4.211,-1.343,19.043
0.121,0.061,0.926,0.305,2.380,16.785
0.127,0.051,0.931,3.845,4.700,15.442
0.135,0.051,0.935,6.409,6.287,13.672
0.128,0.042,0.932,8.240,7.385,12.146
0.120,0.030,0.896,10.559,9.583,9.338
0.126,0.027,0.895,13.428,15.076,5.920
0.125,0.020,0.911,13.245,20.447,3.540
0.135,0.029,0.944,9.277,21.423,2.197
0.144,0.055,0.973,3.235,16.113,2.258
0.145,0.072,0.977,-0.732,8.423,3.601
0.150,0.081,0.981,-1.648,2.991,5.066
0.143,0.082,0.969,-0.488,-2.014,6.348
0.143,0.067,0.950,2.258,-4.272,6.714
0.153,0.062,0.962,5.066,-4.517,6.470
0.154,0.069,0.962,6.165,-5.981,6.287
0.182,0.055,1.033,6.042,-8.057,6.531
0.129,0.066,0.887,4.150,-14.038,6.653
0.133,0.065,0.865,5.310,-3.601,6.897
0.171,0.064,0.981,3.967,2.563,8.423
0.173,0.066,0.976,-0.183,-2.380,10.132
0.146,0.070,0.916,-1.465,-4.028,11.292
0.145,0.069,0.915,0.671,0.610,11.597
0.146,0.067,0.933,2.747,4.944,11.536
0.144,0.059,0.922,3.235,7.507,11.658
0.128,0.052,0.889,4.211,12.329,10.742
0.134,0.057,0.914,5.310,18.005,9.338
0.143,0.061,0.949,4.272,19.409,8.545
0.140,0.064,0.953,2.197,15.503,7.446
0.131,0.059,0.957,0.549,11.230,5.981
0.122,0.055,0.972,-1.648,6.592,4.333
0.115,0.059,0.963,-4.272,1.831,3.296
0.107,0.063,0.955,-6.042,-1.526,3.235
0.099,0.062,0.943,-7.019,-3.540,3.967
0.092,0.061,0.930,-7.812,-3.845,4.761
0.088,0.066,0.929,-7.874,-3.113,5.981
0.084,0.065,0.917,-7.751,-1.404,7.507
0.086,0.055,0.918,-7.324,0.977,8.667
0.098,0.049,0.942,-7.996,1.892,9.216
0.106,0.051,0.946,-9.155,0.305,10.071
0.105,0.039,0.936,-9.338,-0.549,10.437
0.106,0.038,0.932,-8.606,1.038,10.498
0.109,0.037,0.929,-7.202,3.906,10.315
0.115,0.038,0.930,-6.042,6.287,9.705
0.116,0.036,0.940,-5.432,7.690,9.094
0.121,0.049,0.948,-5.432,7.263,8.301
0.117,0.056,0.951,-5.371,5.371,8.362
0.112,0.058,0.937,-4.456,4.761,8.484
0.107,0.053,0.936,-2.869,5.615,8.484
0.106,0.042,0.940,-2.319,5.676,8.545
0.099,0.042,0.950,-2.197,4.211,7.874
0.096,0.040,0.950,-2.686,2.075,7.080
0.079,0.035,0.933,-3.479,-0.366,6.653
0.068,0.037,0.925,-4.517,-1.343,6.348
0.067,0.047,0.910,-5.676,-1.709,6.409
0.066,0.056,0.902,-5.859,-0.793,7.080
0.070,0.067,0.913,-6.104,0.610,8.057
0.078,0.074,0.918,-6.165,-0.183,9.033
0.075,0.061,0.903,-6.165,-0.610,9.277
0.080,0.052,0.911,-5.798,-0.061,8.606
0.075,0.045,0.914,-6.104,-0.610,7.202
0.069,0.048,0.918,-6.226,-1.343,6.165
0.058,0.049,0.917,-6.042,-2.258,5.981
0.052,0.039,0.905,-5.615,-2.563,6.042
0.046,0.043,0.895,-5.249,-1.770,5.859
0.045,0.053,0.881,-4.822,-0.854,5.859
0.042,0.054,0.865,-3.845,0.549,6.409
0.046,0.061,0.870,-3.052,1.892,7.019
0.050,0.055,0.882,-3.479,1.343,7.629
0.062,0.044,0.884,-5.432,-1.160,8.057
0.071,0.022,0.908,-8.728,-3.235,8.057
0.082,0.013,0.919,-13.367,-6.836,7.935
0.085,0.015,0.919,-16.907,-9.766,7.690
0.087,0.023,0.914,-18.127,-11.780,8.118
0.092,0.028,0.914,-17.578,-11.658,8.850
0.080,0.023,0.896,-16.235,-9.705,10.986
0.101,0.012,0.878,-14.282,-5.432,11.597
0.126,0.010,0.903,-11.230,-0.610,11.719
0.145,-0.018,0.944,-8.972,1.709,10.864
0.174,-0.030,0.981,-8.911,-1.709,8.240
0.180,-0.049,0.993,-10.620,-10.498,5.066
0.167,-0.047,0.982,-13.123,-19.043,1.038
0.159,-0.030,0.966,-14.587,-24.170,-2.563
0.143,-0.014,0.943,-14.587,-26.001,-3.967
0.132,0.007,0.920,-12.695,-22.705,-3.357
0.119,0.020,0.899,-8.362,-15.442,-0.916
0.118,0.018,0.881,-2.808,-3.845,2.197
